Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.09180156435758,4.01562989958492,4.09677665885357,2.72287733695475,8.21102091734036,5.29130826699402,4.40352643383186,2.19006397224541,6.3571305999083,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.94651126690626,3.78886854920833,0.0988726083462836,-1.22638398463877,2.36838652633651,1.28929193290499,0.0537188288209904
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.37000383423161,3.53525196931787,2.39020402784614,3.19345473897896,4.0920716120453,4.47174446860463,6.84383819698924,7.08782742739524,7.15628356351688,4.67359980040543,5.14723485873294,1.76457194925801,2.22619979662136,2.18546605471231,2.91591187883584,4.37201907940117,4.34664345337816,4.18122100091018,5.31412103746398,5.55768388791593
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.126057050299,0.877318892023496,1.58086226525917,1.56223108164895,0.890786051668485,2.7074677675286,4.34289537744942,1.86057914529194,2.57084668644079,-2.08612049167928,2.10428320345417,3.81705639614856,2.81550182179528,2.23375368188512,1.71122320586494,2.39502829799937,2.54653313501558,2.24994225188968,2.43096049921077,2.38236290798393
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,18.2137799569674,63.3798754250602,19.4628340359251,13.9552503163825,37.9987268556423,16.7487006053541,7.70491760658767,15.2821139194857,17.7991091333811,1.34335628806097,-8.92417588851806,6.52392362989873,8.31287184445641,-4.13319850131583,0.415066301596866,-9.11004114881537,-8.81641723219757,-5.66750295652729,-6.3563391129224,-5.57630845388924
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.14198577404412,8.75543519020847,3.00542921786406,-2.65551584151116,1.45173553426947,2.57444953025517,-0.969216929055989,1.42682206012475,-9.783030037381,3.87650156028197,2.1941905448334,8.67979993646819,..,..,..,..,..,..,..,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.1065195264846,5.97960321491323,6.80239075176657,7.56669175016971,6.76745715257255,9.49029678314328,9.71875873944046,7.57358073854391,-5.08894202820881,-14.4338683909085,2.69033193790871,7.44393484388523,3.12484319156962,1.34618783576073,2.98732581885494,1.84488517975394,2.63156790553847,5.74880209154125,4.76115846853359,4.33448747297108
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.76017376022224,1.05476490606893,4.38009908790089,3.88021358597126,3.62391422596625,5.99877654987924,5.9921668378351,4.43537557686975,0.821663913800052,1.56504885243515,3.79375496828149,2.247229761068,5.39130930653025,3.86227188218196,0.9131964947738,2.31246561581284,1.26829668865996,2.02496284503104,2.35100982114349,2.01391840497347
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.07321747957957,8.30130632052328,1.51472570631101,-2.16135972205798,13.5726031368695,11.8187659466494,10.834727065877,11.4561670000236,10.7885216853725,8.80255319782563,12.5505383459308,11.1782962271642,8.64781163337416,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.28136104719879
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.69999841605511,2.00000014675206,3.19999911373267,0.999999344757299,5.29999970460938,0.700000402432437,1.85248387199483,-0.850654310045812,1.03279422025967,-1.38603770763581,2.9546724221224,2.70514302901049,1.41131438177968,4.73421948956529,5.60351440618309,4.66380810435447,2.50978543561308,5.42574094989141,3.52620941683361,1.0632603443498
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.77336574777361,2.60974745363791,1.70710185236148,2.00370154653567,3.99233776584094,2.77962108305788,4.02745076080441,5.2990053914739,0.784016814992313,-8.07461557534313,3.18591157167205,2.5475303372003,-1.3973545576375,-0.902018497439599,-0.364940281214288,0.54355926216509,2.71051640371833,3.10038358627367,1.63008149165087,0.979581810261166
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.92366920384049,1.98372140247594,1.13553148770353,0.823160777839419,2.82975292855139,1.66322000049641,2.44932360050809,2.42473623791508,0.254945945817809,-2.87331385206255,1.94943763326869,2.1927006520261,0.313134741678468,0.576326679441848,0.956183047683851,1.1129123405747,1.09546439462306,2.29141998537759,1.79286395382047,1.5085940345287
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,2.67620333310926,-2.80657835569052,6.00810802487668,-3.30843064878752,0.130331119816617,7.08988731455126,7.09175334258654,5.25107691750407,5.63869900338693,4.31496444107471,3.8788993950789,2.09144220829562,0.479762270647498,0.835804969429503,3.39411015217392
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.50000021632955,5.80000024323377,-3.25000014970206,6.86999962173842,7.05000000064635,-2.35172936176019,-0.555580977246521,3.04324950829739,6.25590553394287,6.6657243078367,5.90833580968291,-8.1304442231566,5.24156924630741,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,6.54702656494995,5.97520433213347
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.83834121557918,4.80545269340497,5.47383686593244,11.0587235073162,5.79449645708354,9.58957401309057,9.41977064517584,12.5789531524647,2.41857177344748,-3.65051370980649,6.24948768934068,7.40000000000003,6.3690083063386,3.62130535196276,4.43192482309078,3.02220738019703,2.90643878002064,4.84260322496586,4.86993477619603,5.13681326408893
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.89518694712132,1.69773236086638,-0.198459062728844,-0.713533477235572,1.18991490034335,0.721853764966724,3.81458790454661,2.98407727316592,0.96226644174557,-5.69715162828702,4.1789690378929,3.92413341771297,0.41955108005358,0.428243261672193,2.22568874914928,1.73974982269824,2.22999996699747,2.46503002917808,1.52744629830981,0.564174893341843
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70000003991548,4.00000009859845,4.49999957793013,5.20000007397465,5.59999998938596,5.90000391619382,6.3999125017602,4.34681916414684,9.14979897526671,4.84448699844826,7.8997118893531,14.0471236303192,9.29278940459677,7.31252500733126,2.89743883691538,2.1782067443939,3.44779299129728,8.14344654879852,6.26348073195742,6.47839480535899
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.9197707576146,4.13161208119371,3.92287181307964,5.79453123883324,5.0609926100659,0.599142080317989,5.65243366900454,3.27374690375697,-0.335172576683306,-4.3007336610621,-5.47903710212778,-9.13249412984462,-7.30049396069786,-3.24142505601294,0.739777138557756,-0.43783393784453,-0.190952295750137,1.50509933940322,1.93437088314492,1.87086967360185
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.10159688181619,1.26903507902787,-0.971177310665553,4.43004572118211,6.90658283676629,4.98749177090194,5.55569490080011,2.3524379811805,6.1661327018619,0.865952328886948,1.73582505889665,-0.496519391959083,1.39419335955624,-1.29828069335511,4.7421356730152,-2.52931802394474,4.68195410972302,0.468546637744055,3.21802733064499,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.88795213650562,-2.02390004072058,3.43732352954147,9.46397343076488,-0.647450316084857,13.2730638678244,-3.99268010344103,6.12345094741464,0.947542624907726,-6.61328134799545,-0.511262754149129,0.764976824032317,-1.15514373468322,2.35141877347161,7.34407652185287,6.44314373327768,3.73561413158529,4.44274028787592,4.14115283820682,3.12631698382337
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,0.920598388952826,6.43101482326112,3.53546175273193,-3.82864238410596,0.817731870023678,1.72892209178228,0.314729332773808,2.0916126333403,0.122925629993858,2.02578268876611,1.82511030886484,1.73330707110497,0.464666021297205,0.28907303912122,0.249807840122983,-0.268353459842814,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.60886873487303,2.332574852741,3.86662599882182,2.53079156809007,3.15208172930646,3.26011208293953,5.3797768035313,6.30405368945885,3.28107984479193,0.526042966830786,2.86948775349354,4.16204893702586,2.9698574079878,3.69758610019476,4.44397807385226,4.09217057685802,2.67780255532826,3.02343068680067,3.21490624346517,3.84599785330366
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50306056156042,3.65834647070446,5.16460946559741,1.24860126019659,2.34011731256672,2.99727256153359,1.18014044619936,6.82747442677194,4.13300950817847,-1.12264185764134,4.81336296141666,5.61210718997094,5.91528813844178,3.94568543051264,3.69654118231641,3.82592238557429,10.8183838150416,10.3381213968476,6.1811389373444,5.5769689028111
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.36380390468858,2.279521662062,1.13262696386849,-0.63222540308962,1.56335211274509,-1.95095758251057,5.12960933907549,7.01964048236941,1.97664705355463,3.55215826365853,4.13856434968405,5.19605925781059,5.27642264277056,5.01772495184436,3.89824320567487,3.05486453959792,3.36321612361941,2.10000339147835,4.10000155013697,4.69589172228575
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.870059256805916,-1.04437447227257,-0.251464387832286,0.363800264963743,-3.5228882496112,1.80501131874233,2.24922143506983,3.34327866522241,0.843944573903983,3.08324786081525,-3.12239442952746,5.52374001507158,2.89224017227224,4.24763999352109,2.77630013692342,1.22432977752609,1.45271015217151,1.17328004003885,1.48387978817684,-0.934870010359219
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.29128815869618,2.72319327321382,3.75433786119939,4.54703805165396,6.23230296069099,6.05059922215976,6.56724355177587,6.18832716678008,4.23160011009342,-2.43162787988014,3.73114034433009,3.83569066207508,4.12868774866939,2.79155975746801,3.0580805621437,3.84007997093951,3.89297219726413,4.84291391050387,3.69672956910365,2.65276116021215
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.66346261275292,0.560858778494804,1.65665357481389,3.05628534472791,8.70006536399657,7.38812786484245,7.03262264226861,6.46470795853966,2.12795590980892,-2.45908251876125,6.76767388348397,4.81467614434898,1.70027477144173,3.10154977999942,2.76239199769752,2.38781132673242,2.16947479147412,3.79100547995139,2.86156493383429,-1.1882723496098
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.47919168521658,4.0740933177557,4.74127886503648,4.08452680548714,4.822851425339,4.24362576820351,4.03101332134004,0.242177777126912,1.05829166884854,-6.69955472735322,0.664291824848817,1.81907995776281,-1.47178885108306,1.96298404862907,4.1950824094781,3.84555770632589,2.19999876125495,4.32280900057566,5.09400256449817,4.92779227450188
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.89159331235012,3.89881067416356,0.681170999844682,2.26813697523352,8.04220482331569,6.33000007002322,5.24882117937391,9.36531936586671,1.99198081944797,-6.77721508921015,-3.43587559955074,1.88162032529462,1.29643761256099,4.13385112476247,2.08262315960049,4.74898499063316,6.62703664217112,4.54598289368673,3.81442297649168,1.91867688206403
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84099115681285,4.82396626390644,3.80397532137577,7.86038147553259,7.92293661286503,7.92343062149763,8.06073257303272,7.66081506504928,3.08669805953289,7.86188883303498,8.49758470158106,5.2413447428854,5.45635895072287,6.38610640094825,7.41022760508852,7.99625344413879,8.25630584417523,7.04382085538124,6.11958684138214,5.02387342771704
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.9200677470169,3.64346644721493,4.49947539085764,4.78036912167654,5.03087394501685,5.69257130383384,5.50095178520348,6.34502222667214,6.01370360009123,4.62887118256154,6.22385418062366,6.16978420771008,6.03005065305612,5.55726368891013,5.006668425755,4.87632230022122,5.0330691828018,5.06978590134916,5.16970560898147,5.02471402216969
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.85806659996007,0.778638733143524,7.26555113029075,8.7345844349185,4.37450927656846,3.18980408728883,4.99979526181062,8.15577352358649,0.250856553493108,1.00738545790536,5.79793830169417,2.64571791806476,-7.4445570297602,-0.194073471015827,4.60341887988824,-1.32064511973337,13.3962444619863,3.75518736694957,..,..
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.40647473483672,2.30531667030583,-6.90018068933649,-33.1008373826406,54.1577742948649,4.40061740918797,10.1581991173217,1.37759814755975,8.22810710383277,3.37929909442774,6.40256484471192,7.546471200426,13.9364301737537,7.60000000000001,0.699999999994745,2.47766461711252,15.2124627340908,-2.49464293918186,-0.563615471655993,4.40091339515327
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.44575060214976,5.27843134099287,5.91981605076339,3.01996904777685,6.72135332088108,5.70008923676049,5.07090103688741,5.32426724046353,-4.48038333458845,-5.07921267285931,1.80997974398586,0.343440795398124,0.225714843002336,1.35163400394072,8.55668798513403,25.1625330527198,3.67781581095514,8.14529615601917,8.16987093310331,5.54976705317371
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.45518207977373,0.118821461013411,-0.0148606388066952,0.970458595661455,4.18588231834032,3.91169333203911,5.56443510658072,5.77348255543507,2.99648306061574,0.924262605450494,5.60113767079041,4.7834974887954,2.25723754794416,4.14805455171508,3.75820019030697,2.2900921230342,3.98204637527108,3.53670318805928,3.45370251802824,3.51408454632801
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.78695514323979,1.95137155605238,0.253942998968455,0.138626890776507,1.42359415817907,0.817848973650598,1.79063968081796,1.48707298036786,-0.962012840579291,-5.2809372082931,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.798119353036327,0.301256161257641
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.87870354796236,1.34492956396697,1.99729094407155,3.66631759279021,1.32372509977827,0.893797935945003,2.89912534958872,1.43195403665118,-0.811736703280815,-4.33665018675087,-1.4660592992427,1.73037626746924,-0.613636039869149,0.501560583238899,0.691478108739616,0.922682140310954,1.37563872700204,1.0033653175016,1.94087814684517,0.700000000000017
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.77963282527575,0.406335903186886,0.117992776763344,1.52822014815892,2.20468788231713,1.662670405184,1.42000655604446,1.65418388116969,-1.09354060040749,-5.41641279673664,4.19173925858955,-0.115421339717841,1.49508958594926,2.0002678411015,0.374719476331322,1.22292104108077,0.521944455410846,2.16829073735609,0.323207337907206,0.654151650312727
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.24524740036377,5.26861630690129,5.78448103037242,4.16104972466475,8.56729829225212,8.14658294199839,8.09333142984268,8.17571910307844,7.23240841286344,5.47658085610507,2.31139241481932,2.58678441599322,2.65117074802974,2.8287666404585,3.09633034711061,2.3916959593262,2.00373362488959,2.1157328887228,1.94029220505026,2
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.80000000214159,13.4999999984358,9.79999999960842,9.30000000033759,9.60000000136854,9.69999999922682,10.7,8.89999999999405,3.30000000021091,1.19999999942873,7.30000000016202,7.40000000068395,4.79999999999272,5.99999999925562,4.20000000063038,1.19999999976802,1.09999999990164,4.10000000033857,4.09999999987123,4.50000000008481
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.599695391613636,3.77990649628987,0.546859529994521,2.93247554619273,5.10429977568934,5.90666608168013,6.47249429862482,6.85072977063138,0.232282745665941,3.30693981534758,8.40569922421719,6.1082637197965,4.5632091307112,5.87868056675418,5.35712564449969,5.71850713263132,5.87894929918309,4.80569652382397,6.31845070162866,5.36574896547464
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.25,-1.47058823529413,3.78746268656718,2.00632463588045,-1.62936020385506,4.95163162646719,-0.0492953226795549,2.03494726487787,-2.09143675813912,0.802751509432682,-0.923884656867074,1.59456110202041,4.71331913631832,4.21477391203615,-0.697828087271759,10.4054079265676,5.13538328085485,0.891508170372333,2.31315781089032,2.24736596252662
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69458187079211,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073413,-2.37026412020437,9.62840697477567,6.62581830014175,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,1.24627381406719,0.412348552959656
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.44333661578879,5.32162141072486,-0.0173246186891447,7.03029321968435,7.02681241326046,-0.175515390983136,3.10289873457876,8.54287474264086,8.40161609384786,2.88629456907456,-0.471566605987604,5.95627430862646,-0.0881502127179488,10.9154694813983,4.02403862932974,3.87582544285665,4.33585588866971,4.73993725374304,3.75791011727753,4.50713892307806
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.79878232615873,5.75141288219024,5.91874368177427,6.06700230375846,6.35769548012802,7.10756836906148,8.61926620873047,7.59682880050462,7.82490276260828,7.50177491260473,8.52690551722873,8.03865268080929,8.02609843404085,8.02630022637751,7.61196344074382,7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,4.65188711866027
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.59519819700228,6.31906192198825,7.11596707207414,8.43638384632277,8.34135916023317,10.7433819978121,11.8880966890021,10.010851453342,-3.34636707932168,-14.2381467273088,-4.47344119778778,6.28511861493423,4.13423164998356,2.32800426344402,1.91519037794332,3.26052438137853,1.77380957693411,3.78731375779996,4.28482516344695,2.19744176834507
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.34187161939805,3.83966927824919,3.42314982724474,3.2270982685183,6.67944461671979,2.68577930991498,1.54951500208311,9.31062252462903,9.0691282693161,10.2321555771179,7.97513555920943,0.867339877167865,2.54054249176635,3.81102328373967,2.46136118805316,0.211611959138764,1.52952010698107,0.850699558756901,-1.92640477077212,-5.6371706405001
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.8755468142558,3.5615821908515,0.72383596148731,4.55977681130346,1.69237420642219,3.46612248144243,4.23009485409366,4.83296373442199,6.73953359928008,2.15430834113515,0.824824732462062,5.35515492144876,6.74362694085697,4.1869122037747,2.88396884428164,2.6501442474809,5.04708318975977,-1.32168515344736,-0.452672856407716,1.51600143941178
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.92027296876944,3.76301828164682,-30.1451325892167,2.61984768599231,5.28121207141162,8.04390624754487,9.53527986916075,7.14568899817137,5.30053937704309,6.09982760205581,8.2007658404608,7.99381569313657,8.70402806598014,0.701143911750762,0,-1.59958407502003,2.46862609505123,1.22255131299607,-2.27824512534819
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.67921329264158,-1.76287816843826,-0.958849380743104,13.0160010757026,4.46162998215347,11.870728929385,6.50054722695923,6.35231699447934,2.66735578975754,-0.790141831553143,5.02128973900766,-62.0759195849001,123.139555198582,-13.5999999741829,-24.000000034478,-8.8620393625491,-2.79546888990185,26.6809026327981,15.1327998906633,2.53595347758677
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125015,3.03917210306504,4.82807677743521,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.83166729800301,6.52443068616948,6.76074951965822,10.5385649542543,6.55008306073013,7.72740790166723,7.40644421277685,11.086954275977,2.62807796119264,-14.8141631583267,1.48223244137165,6.02563809108096,3.8333027642867,3.55842463134766,3.50797121712733,2.03314807367339,2.55593956708222,4.24757675412258,3.64475653175535,3.93040797628885
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.23979914359427,2.53197513706755,3.81946965759437,1.6292869549314,3.61217676997076,3.17244278079178,5.17848586333136,8.35455327716321,-1.27958558128132,-4.35860695207019,4.8649684924216,2.53923488261137,-0.352519229052419,3.65437025918655,4.29678634989637,4.30643253786916,4.57460028278058,1.80118170327937,3.11083626560442,2.29697916603786
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.45685893778607,5.98023576424708,-12.4079711022759,9.78489212136442,5.2570036214801,4.75584509662626,5.39850845004473,5.71056419690301,6.71263895030565,-3.97870864608964,0.619229745623898,1.57842942055571,3.01114640755307,2.30038693447709,3.33920224407332,3.13229588799277,3.99314608499888,3.93331617112426,4.56478275948496,4.79999999990962
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.5760778373467,-4.97496384649443,1.70000001363076,5.70563943747162,5.42049769366055,3.2687258275753,4.69999999202611,9.60000000260818,7.63973677410392,8.32811027624575,6.87406563500952,4.85405510898322,1.88579950731867,5.19999999835549,5.70000000377209,2.79999999900333,2.48404062641868,4.00003051653042,3.17000322241334,4.36923898629438
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.85886816969386,0.517675319192861,5.39098830692797,5.78849928588747,6.78343772370307,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913098,-1.51352871598715,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09151572393023,4.44975576515729,5.74182957621825,4.74160645035721,4.3302184155654
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84581039203469,-3.94363435410109,7.26838631331684,13.7500498204898,6.03375404861781,-13.1290534305083,26.1114935010553,7.71386727084702,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.88454852960507,6.33830063626779,6.80366602180543,6.8888171958136,5.21599925714978
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0608349718131365,15.3762394579174,3.10630825205686,9.11904199532427,1.55999866053492,6.53477877481288,4.66218687758322,3.49361681253741,4.77314508142976,4.80632226697864,5.31393527895875,3.21313378044307,-0.836627497073124,2.3037669581925,7.101422348075,6.16747921907648,5.76406494460069,5.41853337183656,4.65058662382832,5.04000000192866
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.77019391099778,0.608353735440303,2.98281837622594,2.54376857255379,0.443412530768299,3.78365225854667,1.82871688381287,3.98644870571982,3.34651273129842,-2.46227772166621,3.54268321383185,1.35903219940904,2.7941687217874,4.8388557927649,8.79063424175098,10.8576421321726,5.83007567306184,6.47119280850706,7.3142238281863,4.38409628323227
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.35407756385793,6.82607106525168,3.74146538600613,-1.61586717834233,0.949277964044981,2.28478910954743,0.668159410252869,2.76911867307766,-6.75309459471511,1.443806379073,7.55539030565797,-0.756143460169895,-2.37033904807748,3.71762787420826,-0.939965316904377,1.59128844558938,1.30666588659997,4.05664458426934,3.6247527596621,..
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.91802587923291,-0.799493815789361,1.38148396199058,6.92826955106302,4.7327579245203,8.56628724906668,18.3331987597713,-1.96942275160761,-0.331079195278377,0.0978758719728319,2.62022952055376,4.1727832830442,4.47001318233691,4.15081318627171,4.27482327130284,5.37633923694933,1.26090922448306,3.49717500591493,2.11526763746781,5.93051088463308
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.20279178349512,3.34754071072776,1.61491864461934,5.92544548864666,4.33001987203438,1.77754303693473,4.86554459107144,5.72701614247435,5.38696257005078,3.3150769885354,4.37720323945265,4.07753807362209,3.49611833757979,3.36040610303085,3.74457577257851,3.5530717300396,3.83793262870844,3.81415211496423,3.75991807991545,3.55078438012413
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.94245371467422,-0.404390126692846,-0.0398444814685348,1.44638268370363,3.92059081028791,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719398,-5.28574413681748,5.11811814321162,3.66300792950094,3.64232267941347,1.35409196151679,2.80434012838097,3.28799159933094,2.91054645929347,2.11808234691182,2.13595812119722,-0.145602324756538
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.83390378617111,2.16760244050491,0.546997672499344,1.57211506743108,-3.08015304747474,2.04186716395544,-0.0810552934164832,-1.83618529402398,-2.40849258666222,1.09309924105246,2.25938995585932,3.18857475473928,-1.86681975475544,-3.67976779073483,-2.30577574529325,4.62188400404939,0.900180416516932,2.68218594445551,0.211653600126766,..
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.1077160475443,6.1000004128626,7.79999964149971,6.6000000377682,7.39999968991071,7.50000013866912,4.79999985009478,3.00000023969456,7.80000014465949,-6.00000028938906,7.10000008379275,5.81816640453508,-0.589734134738677,9.04386552833462,4.99962558416271,-0.338235296100407,4.40888674328883,4.69079342838687,4.30147792757501,3.45627812183513
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.91022922578345,2.18773253580883,1.02649507922119,1.08753659638623,2.4704844477783,1.89541528131781,5.80393653563056,14.4288990234727,0.666834793181863,-11.3000006173509,2.09999989913061,7,1.000000923315,9.59999846418893,7.20000071732574,4.89999916940167,3.50000139074969,-3.40000080981497,6.10000047479944,..
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.14606213683845,2.9527105437067,4.73297846536269,7.00463457450873,10.6254059599173,7.25366544049683,8.55623480942715,10.2480163590433,8.90036794639215,-1.26859894051877,6.36516168485748,17.290777583689,12.3198198484838,11.6489161898863,7.8852254815194,2.37983580688481,1.1683934561722,5.33703793307947,7.24662963624736,5.09916789591993
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.10000018370371,1.09984271867472,1.90393392048746,2.48265936070939,4.42605295805207,4.18060152722231,8.56641950822812,6.81015049116694,7.22275027443831,-5.7950937895137,2.734339250058,3.22845102061058,-2.72379678759444,3.54898055211459,1.78371268120168,3.39035987509256,2.94928570490418,4.71646436761608,5.07788739526558,3.62080834117864
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.91287298063767,7.3199674542072,3.12144965600538,5.96116215478284,4.79701836216324,3.29163968433596,7.57463164458541,3.53159415154489,5.92327768597593,4.24375732083367,3.8157179167666,5.24569729729485,3.00996126221978,4.53542420003856,2.66949392694423,4.53637816806425,1.05985639008179,4.23485005408639,2.99021416952922,2.3
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.1885205754578,12.0896767055365,9.29047845666686,6.92645006118866,7.92975086035226,6.63786881204369,9.70210677338765,7.73158234064772,7.28913231637716,6.31379491047508,6.48814964562332,7.40367267815563,7.25843925258778,6.9636071348707,7.39851279713864,6.72327878035819,3.82421431921188,3.74131759312564,3.42817366081721,2.2238776554458
